time,voltage,current,ChargingVoltage,ChargingCurrent,OperationStatus,SafetyAlert,MaxError,BatteryStatus,CellVoltage1,CellVoltage2,CellVoltage3,CellVoltage4,UpdateStatus
3.628999948501587,7070,0,8400,5000,32837,0,146,199,3533,3537,0,0,0x0D
5.934000015258789,6961,-1518,8400,5000,32837,0,146,199,3486,3475,0,0,0x0D
8.226999998092651,6962,-1516,8400,5000,32837,0,146,199,3487,3475,0,0,0x0D
10.51200008392334,6960,-1516,8400,5000,32837,0,146,199,3486,3474,0,0,0x0D
12.809000015258789,6959,-1517,8400,5000,32837,0,146,199,3485,3474,0,0,0x0D
15.115000009536743,6958,-1517,8400,5000,32837,0,146,199,3485,3473,0,0,0x0D
17.417999982833862,6957,-1517,8400,5000,32837,0,146,199,3484,3473,0,0,0x0D
19.723999977111816,6956,-1517,8400,5000,32837,0,146,199,3484,3473,0,0,0x0D
22.024999856948853,6955,-1517,8400,5000,32837,0,146,199,3483,3472,0,0,0x0D
24.330999851226807,6955,-1517,8400,5000,32837,0,146,199,3483,3472,0,0,0x0D
26.622999906539917,6954,-1517,8400,5000,32837,0,146,199,3482,3471,0,0,0x0D
28.921000003814697,6953,-1516,8400,5000,32837,0,146,199,3482,3471,0,0,0x0D
31.223999977111816,6952,-1517,8400,5000,32837,0,146,199,3482,3471,0,0,0x0D
33.51699995994568,6951,-1516,8400,5000,32837,0,146,199,3481,3470,0,0,0x0D
35.812999963760376,6951,-1517,8400,5000,32837,0,146,199,3481,3470,0,0,0x0D
38.11699986457825,6950,-1517,8400,5000,32837,0,146,199,3481,3470,0,0,0x0D
40.420000076293945,6950,-1517,8400,5000,32837,0,146,199,3481,3469,0,0,0x0D
42.7260000705719,6949,-1517,8400,5000,32837,0,146,199,3480,3469,0,0,0x0D
45.01900005340576,6949,-1517,8400,5000,32837,0,146,199,3480,3469,0,0,0x0D
47.30900001525879,6948,-1517,8400,5000,32837,0,146,199,3480,3469,0,0,0x0D
49.605000019073486,6948,-1517,8400,5000,32837,0,146,199,3479,3468,0,0,0x0D
51.90499997138977,6947,-1517,8400,5000,32837,0,146,199,3479,3468,0,0,0x0D
54.19799995422363,6947,-1516,8400,5000,32837,0,146,199,3479,3468,0,0,0x0D
56.484999895095825,6946,-1517,8400,5000,32837,0,146,199,3479,3468,0,0,0x0D
58.77300000190735,6946,-1517,8400,5000,32837,0,146,199,3479,3467,0,0,0x0D
61.05999994277954,6945,-1517,8400,5000,32837,0,146,199,3478,3467,0,0,0x0D
63.359999895095825,6945,-1517,8400,5000,32837,0,146,199,3478,3467,0,0,0x0D
65.66400003433228,6944,-1516,8400,5000,32837,0,146,199,3478,3467,0,0,0x0D
67.96199989318848,6944,-1517,8400,5000,32837,0,146,199,3478,3467,0,0,0x0D
70.24300003051758,6944,-1517,8400,5000,32837,0,146,199,3477,3466,0,0,0x0D
